Subject,URL,year,month
Release:  Drug Investigations: Four Charged,https://reginapolice.ca/2019/05/drug-investigations-four-charged/,2019,5
"Release:  Drug Unit Results: Cocaine & Meth Seized, Three Charged",https://reginapolice.ca/2019/05/drug-unit-results-cocaine-meth-seized-three-charged/,2019,5
Release:  Female Charged With Defrauding Senior,https://reginapolice.ca/2019/05/female-charged-with-defrauding-senior/,2019,5
Release:  Firearms Charges,https://reginapolice.ca/2019/05/firearms-charges-4/,2019,5
Release:  Gold and Jewelry Scam Alert,https://reginapolice.ca/2019/05/gold-and-jewelry-scam-alert/,2019,5
Release:  High Risk Search Warrant Execution,https://reginapolice.ca/2019/05/high-risk-search-warrant-execution-2/,2019,5
Release:  Injury Collision Involving Vehicle and Cyclist,https://reginapolice.ca/2019/05/injury-collision-involving-vehicle-and-cyclist-2/,2019,5
Release:  Male Charged – Indecent Exposure,https://reginapolice.ca/2019/05/male-charged-indecent-exposure/,2019,5
Release:  Male Charged – Robbery,https://reginapolice.ca/2019/05/male-charged-robbery/,2019,5
Release:  Male Charged – Robbery With Violence,https://reginapolice.ca/2019/05/male-charged-robbery-with-violence/,2019,5
Release:  Male Charged with Break and Enter; Male Wanted on Warrants,https://reginapolice.ca/2019/05/male-charged-with-break-and-enter-male-wanted-on-warrants/,2019,5
"Release:  Male Charged: Home Invasion, Theft of Auto, Break & Enter",https://reginapolice.ca/2019/05/male-charged-home-invasion-theft-of-auto-break-enter/,2019,5
Release:  Male Facing Numerous Property Crime Charges,https://reginapolice.ca/2019/05/male-facing-numerous-property-crime-charges/,2019,5
Release:  Male Facing Weapons Charges,https://reginapolice.ca/2019/05/male-facing-weapons-charges-2/,2019,5
Release:  Missing 22 Year-Old Female: Jenaya WAPEMOOSE,https://reginapolice.ca/2019/05/missing-22-year-old-female-jenaya-wapemoose/,2019,5
Release:  Public Advisory: Training,https://reginapolice.ca/2019/05/public-advisory-training/,2019,5
Release:  Request Assistance: Armed Robbery,https://reginapolice.ca/2019/05/request-assistance-armed-robbery-9/,2019,5
Release:  Request Assistance: Assault with a Weapon,https://reginapolice.ca/2019/05/request-assistance-assault-with-a-weapon-2/,2019,5
Release:  Request Assistance: Attempted Armed Robbery,https://reginapolice.ca/2019/05/request-assistance-attempted-armed-robbery/,2019,5
Release:  Request Assistance: Firearms Offence,https://reginapolice.ca/2019/05/request-assistance-firearms-offence-7/,2019,5
Release:  Request Assistance: Robbery,https://reginapolice.ca/2019/05/request-assistance-robbery-24/,2019,5
"Release:  Request Information: Robbery, Stolen Vehicle",https://reginapolice.ca/2019/05/request-information-robbery-stolen-vehicle/,2019,5
Release:  Request Information: Weapons Offence,https://reginapolice.ca/2019/05/request-information-weapons-offence/,2019,5
Release:  Robbery in Progress – Request Information,https://reginapolice.ca/2019/05/robbery-in-progress-request-information/,2019,5
Release:  Robbery Investigations,https://reginapolice.ca/2019/05/robbery-investigations-3/,2019,5
Release:  SWAT Deployed on High-Risk Warrant Searches,https://reginapolice.ca/2019/05/swat-deployed-on-high-risk-warrant-searches/,2019,5
Release:  SWAT/Crisis Negotiations/Canine Call,https://reginapolice.ca/2019/05/swat-crisis-negotiations-canine-call-3/,2019,5
Release:  SWAT/Crisis Negotiations/Canine Call,https://reginapolice.ca/2019/05/swat-crisis-negotiations-canine-call-4/,2019,5
Release:  Theft Charges,https://reginapolice.ca/2019/05/theft-charges/,2019,5
Release:  Two Facing Theft and Possession Charges,https://reginapolice.ca/2019/05/two-facing-theft-and-possession-charges/,2019,5
Release:  Two Males Charged: Thefts & Sawed-off Shotgun,https://reginapolice.ca/2019/05/two-males-charged-thefts-sawed-off-shotgun/,2019,5
Release:  Update – Drug Investigations: Four Charged,https://reginapolice.ca/2019/05/update-drug-investigations-four-charged/,2019,5
Release:  UPDATE Death Investigation – Officer-Involved Shooting,https://reginapolice.ca/2019/05/update-death-investigation-officer-involved-shooting/,2019,5
Release:  UPDATE: Homicide – Name of Victim,https://reginapolice.ca/2019/05/update-homicide-name-of-victim/,2019,5
Release:  UPDATE: Missing 22 Year-Old Female: Jenaya WAPEMOOSE,https://reginapolice.ca/2019/05/update-missing-22-year-old-female-jenaya-wapemoose/,2019,5
Release:  Update: Officer Involved Shooting,https://reginapolice.ca/2019/05/update-officer-involved-shooting/,2019,5
Release:  Update: Police Operation Concluded – 600 block Montague Street,https://reginapolice.ca/2019/05/update-police-operation-concluded-600-block-montague-street/,2019,5
Release:  Weapons Offences Under Investigation – Request Information,https://reginapolice.ca/2019/05/weapons-offences-under-investigation-request-information/,2019,5
Release:  2018 Central District Year End Report,https://reginapolice.ca/2019/06/2018-central-district-year-end-report/,2019,6
Release:  2018 North District Year End Report,https://reginapolice.ca/2019/06/2018-north-district-year-end-report/,2019,6
Release:  2018 South District Year End Report,https://reginapolice.ca/2019/06/2018-south-district-year-end-report/,2019,6
Release:  Arrest in Breach of Recognizance Under Section 810.1,https://reginapolice.ca/2019/06/arrest-in-breach-of-recognizance-under-section-810-1-2/,2019,6
Release:  Attempt Robbery and Stolen Vehicle; Youth Charged,https://reginapolice.ca/2019/06/attempt-robbery-and-stolen-vehicle-youth-charged/,2019,6
Release:  Canada Day Events and Fireworks Traffic Advisory,https://reginapolice.ca/2019/06/canada-day-events-and-fireworks-traffic-advisory/,2019,6
Release:  Central Operations Year End Report 2018,https://reginapolice.ca/2019/06/central-operations-year-end-report-2018/,2019,6
Release:  Collision Involving Vehicle and Cyclist,https://reginapolice.ca/2019/06/collision-involving-vehicle-and-cyclist/,2019,6
Release:  Crime Prevention: Mischief and Theft from Auto,https://reginapolice.ca/2019/06/crime-prevention-mischief-and-theft-from-auto/,2019,6
Release:  Death Investigation,https://reginapolice.ca/2019/06/death-investigation-10/,2019,6
Release:  Death Investigation – Motor Vehicle Fatality,https://reginapolice.ca/2019/06/death-investigation-motor-vehicle-fatality-3/,2019,6
Release:  Death Investigation Underway,https://reginapolice.ca/2019/06/death-investigation-underway-3/,2019,6
Release:  Firearms Incident,https://reginapolice.ca/2019/06/firearms-incident/,2019,6
Release:  Firearms Offence,https://reginapolice.ca/2019/06/firearms-offence-13/,2019,6
Release:  Harm Reduction: Illegal Drug Use,https://reginapolice.ca/2019/06/harm-reduction-illegal-drug-use/,2019,6
"Release:  Male Arrested, Attempted Murder – CEW Deployment",https://reginapolice.ca/2019/06/male-arrested-attempted-murder-cew-deployment/,2019,6
Release:  Male Charged in Relation to a Report of a Weapons Offence,https://reginapolice.ca/2019/06/male-charged-in-relation-to-a-report-of-a-weapons-offence/,2019,6
Release:  Male Charged with Sexual Offences Involving Minor Female,https://reginapolice.ca/2019/06/male-charged-with-sexual-offences-involving-minor-female/,2019,6
Release:  Male Youth Facing Numerous Charges,https://reginapolice.ca/2019/06/male-youth-facing-numerous-charges/,2019,6
Release:  Motor Vehicle Collision,https://reginapolice.ca/2019/06/motor-vehicle-collision-4/,2019,6
Release:  One Adult & Three Youths Charged With Arson,https://reginapolice.ca/2019/06/one-adult-three-youths-charged-with-arson/,2019,6
Release:  Police Investigate Firearm Discharge,https://reginapolice.ca/2019/06/police-investigate-firearm-discharge/,2019,6
Release:  Police Investigate Firearms Offence,https://reginapolice.ca/2019/06/police-investigate-firearms-offence-5/,2019,6
Release:  Police Investigate Robbery,https://reginapolice.ca/2019/06/police-investigate-robbery-14/,2019,6
Release:  Pre-season Home Game: Bombers v Riders,https://reginapolice.ca/2019/06/pre-season-home-game-bombers-v-riders/,2019,6
Release:  Regina Male Charged in Break and Enters,https://reginapolice.ca/2019/06/regina-male-charged-in-break-and-enters/,2019,6
Release:  Repeat Request: Missing 22 Year-Old Jenaya WAPEMOOSE,https://reginapolice.ca/2019/06/repeat-request-missing-22-year-old-jenaya-wapemoose/,2019,6
Release:  Request Assistance: Assault with a Weapon,https://reginapolice.ca/2019/06/request-assistance-assault-with-a-weapon-3/,2019,6
Release:  Request Assistance: Firearms Offence,https://reginapolice.ca/2019/06/request-assistance-firearms-offence-8/,2019,6
Release:  Request Assistance: Hit and Run,https://reginapolice.ca/2019/06/request-assistance-hit-and-run-3/,2019,6
Release:  Request Assistance: Kidnapping,https://reginapolice.ca/2019/06/request-assistance-kidnapping/,2019,6
Release:  Request Assistance: Robbery,https://reginapolice.ca/2019/06/request-assistance-robbery-25/,2019,6
Release:  Request Assistance: Robbery,https://reginapolice.ca/2019/06/request-assistance-robbery-26/,2019,6
Release:  Request Assistance: Suspicious Person,https://reginapolice.ca/2019/06/request-assistance-suspicious-person/,2019,6
Release:  Request Assistance: Weapons Offence,https://reginapolice.ca/2019/06/request-assistance-weapons-offence-4/,2019,6
Release:  Riders and Raptors Viewing Party at Mosaic Stadium,https://reginapolice.ca/2019/06/riders-and-raptors-viewing-party-at-mosaic-stadium/,2019,6
Release:  Robbery Arrest,https://reginapolice.ca/2019/06/robbery-arrest-2/,2019,6
Release:  Saskatchewan Roughriders Canada Day Game Traffic Advisory,https://reginapolice.ca/2019/06/saskatchewan-roughriders-canada-day-game-traffic-advisory/,2019,6
Release:  Stolen Auto Charges,https://reginapolice.ca/2019/06/stolen-auto-charges-6/,2019,6
"Release:  Stolen Auto, Loaded Firearm: Two Charged",https://reginapolice.ca/2019/06/stolen-auto-loaded-firearm-two-charged/,2019,6
Release:  Three Facing Drug Charges,https://reginapolice.ca/2019/06/three-facing-drug-charges-2/,2019,6
Release:  Two Males Charged With Attempted Murder,https://reginapolice.ca/2019/06/two-males-charged-with-attempted-murder-2/,2019,6
Release:  UPDATE: Death Investigation – Motor Vehicle Fatality,https://reginapolice.ca/2019/06/update-death-investigation-motor-vehicle-fatality/,2019,6
Release:  UPDATE: Death Investigation is Homicide – Male Charged,https://reginapolice.ca/2019/06/update-death-investigation-is-homicide-male-charged/,2019,6
Release:  Update: June 6th Alleged Abduction,https://reginapolice.ca/2019/06/update-june-6th-alleged-abduction/,2019,6
Release:  UPDATE: Missing Person Case Deemed Suspicious,https://reginapolice.ca/2019/06/update-missing-person-case-deemed-suspicious/,2019,6
Release:  UPDATE: Stabbing Investigation,https://reginapolice.ca/2019/06/update-stabbing-investigation/,2019,6
"Release:  Weapons Call Yields Firearm: Two Youths, Two Adults Arrested",https://reginapolice.ca/2019/06/weapons-call-yields-firearm-two-youths-two-adults-charged/,2019,6
Release:  2nd Update: June 6th Alleged Abduction,https://reginapolice.ca/2019/07/2nd-update-june-6th-alleged-abduction/,2019,7
Release:  Advisory: CEW Discharge,https://reginapolice.ca/2019/07/advisory-cew-discharge-29/,2019,7
Release:  Advisory: Police-Reported Crime Statistics to be Released Monday by Canadian Centre for Justice Statistics (CCJS),https://reginapolice.ca/2019/07/advisory-police-reported-crime-statistics-to-be-released-monday-by-canadian-centre-for-justice-statistics-ccjs-3/,2019,7
Release:  Aggravated Assault,https://reginapolice.ca/2019/07/aggravated-assault-6/,2019,7
Release:  Ask for Credentials; It’s Okay,https://reginapolice.ca/2019/07/ask-for-credentials-its-okay/,2019,7
Release:  CCJS Stats Presentation 2018,https://reginapolice.ca/2019/07/ccjs-stats-presentation-2018/,2019,7
Release:  CDSA Search Warrant Executed,https://reginapolice.ca/2019/07/cdsa-search-warrant-executed/,2019,7
Release:  Death Investigation Underway,https://reginapolice.ca/2019/07/death-investigation-underway-4/,2019,7
Release:  Firearm Related Incidents,https://reginapolice.ca/2019/07/firearm-related-incidents/,2019,7
Release:  Firearms Charges,https://reginapolice.ca/2019/07/firearms-charges-5/,2019,7
Release:  Firearms Charges,https://reginapolice.ca/2019/07/firearms-charges-6/,2019,7
Release:  Firearms Offence,https://reginapolice.ca/2019/07/firearms-offence-14/,2019,7
Release:  Fun Times at the Fair: Queen City Ex Safety Tips,https://reginapolice.ca/2019/07/fun-times-at-the-fair-queen-city-ex-safety-tips/,2019,7
Release:  Injury Collision Involving Vehicle and Pedestrian,https://reginapolice.ca/2019/07/injury-collision-involving-vehicle-and-pedestrian/,2019,7
"Release:  Male Charged With First-Degree Murder and Numerous Attempt Murders – May 17-21, 2019",https://reginapolice.ca/2019/07/male-charged-with-first-degree-murder-and-numerous-attempt-murders-may-17-21-2019/,2019,7
Release:  Male Charged with Weapons Offences,https://reginapolice.ca/2019/07/male-charged-with-weapons-offences/,2019,7
Release:  Mischief and Weapon Charges,https://reginapolice.ca/2019/07/mischief-and-weapon-charges/,2019,7
Release:  Positive Behaviour + Positive Tickets = Positive Relationships,https://reginapolice.ca/2019/07/positive-behaviour-positive-tickets-positive-relationships/,2019,7
Release:  Public Advisory: Sink Hole on Avonhurst Drive and Elphinstone Street,https://reginapolice.ca/2019/07/public-advisory-sink-hole-on-avonhurst-drive-and-elphinstone-street/,2019,7
Release:  Regina Couple Facing 73 Charges: Identity Theft/Fraud-related,https://reginapolice.ca/2019/07/regina-couple-facing-73-charges-identity-theft-fraud-related/,2019,7
Release:  Regina Police Service to Assist at Tamra Keepness BBQ,https://reginapolice.ca/2019/07/regina-police-service-to-assist-at-tamra-keepness-bbq-5/,2019,7
Release:  Regina Youth Facing 15 Charges from 12 Incidents,https://reginapolice.ca/2019/07/regina-youth-facing-15-charges-from-12-incidents/,2019,7
Release:  Renewed Request For Assistance: Abduction,https://reginapolice.ca/2019/07/renewed-request-for-assistance-abduction/,2019,7
Release:  Request Assistance: Abduction,https://reginapolice.ca/2019/07/request-assistance-abduction/,2019,7
Release:  Request Assistance: Firearms Incident,https://reginapolice.ca/2019/07/request-assistance-firearms-incident/,2019,7
Release:  Request Assistance: Robbery,https://reginapolice.ca/2019/07/request-assistance-robbery-27/,2019,7
Release:  Request Assistance: Robbery,https://reginapolice.ca/2019/07/request-assistance-robbery-28/,2019,7
Release:  Request Assistance: Robbery,https://reginapolice.ca/2019/07/request-assistance-robbery-29/,2019,7
Release:  Request Assistance: Robbery,https://reginapolice.ca/2019/07/request-assistance-robbery-30/,2019,7
Release:  Request Assistance: Weapons Offence,https://reginapolice.ca/2019/07/request-assistance-weapons-offence-5/,2019,7
Release:  Request Assistance: Weapons Offence,https://reginapolice.ca/2019/07/request-assistance-weapons-offence-6/,2019,7
